anomesdia,geracao_gas_fossil,geracao_carvao_duro,carga_total_real,preco_dia_seguinte,preco_real,temperatura,velocidade_vento
2016-01-05,2892.75,946.5,22167.25,14.3025,42.1325,283.0328125,3.8833333333333333
2016-01-06,4312.541666666667,1785.7083333333333,27998.75,37.7575,27.475833333333334,282.00738333333334,5.1
2016-01-07,6031.172131147541,5272.098360655737,30691.426229508197,43.24057377049181,38.89081967213115,287.1117540983606,5.811475409836065
2016-01-08,5319.355371900827,5168.834710743801,30515.487603305784,42.8896694214876,43.51380165289256,287.74856198347106,4.909090909090909
2016-01-09,5794.024590163935,6242.786885245901,31329.631147540982,42.81049180327869,36.35516393442623,286.5535737704918,4.442622950819672
2016-01-10,4689.235772357723,4711.634146341464,25435.357723577235,44.200406504065036,21.72520325203252,286.96847560975607,6.504065040650406
2016-01-11,4666.928,5385.84,23418.096,50.38016,35.62176,286.56970399999994,5.992
2016-01-12,10345.877049180328,6830.770491803279,31308.991803278688,63.92811475409837,46.04409836065574,283.28011475409835,3.7131147540983607
2016-01-13,4885.875,3896.5416666666665,31693.708333333332,40.00791666666667,48.285833333333336,281.38955,2.441666666666667
2016-01-14,5422.032520325203,4022.048780487805,31908.49593495935,37.402926829268296,46.164471544715454,283.48225203252036,2.4552845528455283
2016-01-15,4844.355371900827,3434.8925619834713,31679.380165289258,39.05578512396694,47.33462809917355,282.65269705578515,3.272727272727273
2016-01-16,4096.791666666667,2305.625,28813.416666666668,35.37125,42.525416666666665,280.75795833333336,3.8
2016-01-17,4214.727272727273,2248.900826446281,27392.198347107438,37.278016528925626,45.51851239669421,279.4150826446281,2.1983471074380163
2016-01-18,5351.625,3571.9166666666665,32316.0,42.46,51.15625,282.51636666666667,3.1416666666666666
2016-01-19,8217.811475409837,5427.918032786885,32503.188524590165,52.12327868852459,59.787295081967216,281.65226203893445,1.9098360655737705
2016-01-20,7965.892561983471,6122.0413223140495,32295.18181818182,52.88380165289256,60.5404132231405,281.9018966942149,1.5289256198347108
2016-01-21,7574.927419354839,6621.225806451613,32331.177419354837,51.33016129032258,59.049596774193546,282.33399596774194,1.5806451612903225
2016-01-22,5893.40157480315,6106.9842519685035,31592.708661417324,47.49330708661417,55.23850393700788,284.1294094488189,1.5669291338582678
2016-01-23,4308.241935483871,4672.782258064516,27699.895161290322,42.01169354838709,48.939193548387095,285.4815443548387,1.4838709677419355
2016-01-24,3669.0403225806454,2098.5887096774195,25532.387096774193,34.27629032258065,43.14685483870968,285.18303629032255,1.8951612903225807
2016-01-25,5494.166666666667,5341.916666666667,30373.958333333332,46.600833333333334,55.43958333333333,285.8017640625,1.625
2016-01-26,5747.4838709677415,6634.008064516129,31057.887096774193,48.89233870967742,56.54774193548387,284.8505443548387,1.5403225806451613
2016-01-27,5621.682926829269,4939.8536585365855,31159.62601626016,43.43105691056911,51.42650406504065,284.67153252032523,2.2764227642276422
2016-01-28,5761.253968253968,5221.746031746032,31101.777777777777,47.11253968253968,55.1168253968254,284.1958968253968,1.9047619047619047
2016-01-29,5795.888888888889,5406.555555555556,30573.34126984127,45.55412698412698,53.459603174603174,284.1515,1.6031746031746033
2016-01-30,3940.7083333333335,3861.9166666666665,27659.75,37.542500000000004,44.904583333333335,283.187165625,1.9583333333333333
2016-01-31,3588.9583333333335,1989.7916666666667,25631.75,32.190416666666664,40.99875,284.71185078125,2.1333333333333333
2016-02-01,3871.8333333333335,1485.5416666666667,24549.375,31.647916666666667,52.39708333333333,285.32250416666665,1.9416666666666667
2016-02-02,5192.583333333333,5654.291666666667,30611.625,41.67875,50.086666666666666,284.1144375,1.3083333333333333
2016-02-03,3547.9841269841268,1978.3015873015872,31022.198412698413,23.455396825396825,41.75928571428572,284.37623015873015,2.9523809523809526
2016-02-04,3687.7916666666665,1270.9583333333333,26181.0,26.714166666666664,43.42666666666666,282.31329999999997,2.8
2016-02-05,3443.8333333333335,1140.125,25405.333333333332,25.57,46.10125,282.2414583333333,2.75
2016-02-06,5040.708333333333,2660.4166666666665,28218.541666666668,39.99,35.00541666666666,283.99575,3.025
2016-02-07,4322.6,4232.08,27406.432,38.964,26.28776,284.54152,5.112
2016-02-08,5959.083333333333,5553.583333333333,31113.833333333332,42.807500000000005,39.28875,285.611,4.683333333333334
2016-02-09,6208.291666666667,6641.583333333333,31620.666666666668,45.51916666666667,32.84875,286.5648333333333,6.916666666666667
2016-02-10,4070.5923076923077,4034.8846153846152,23432.80769230769,44.24453846153846,36.319692307692314,285.8609846153846,5.423076923076923
2016-02-11,8904.430894308944,5903.089430894309,27878.79674796748,61.93869918699187,40.47536585365854,286.2658617886179,4.186991869918699
2016-02-12,11140.625,6570.125,30952.083333333332,64.01041666666667,33.13,287.24787369791665,5.558333333333334
2016-02-13,2527.586776859504,1084.6528925619834,27639.80991735537,8.895867768595043,18.662148760330577,289.0627190082645,5.75206611570248
2016-02-14,2435.9583333333335,1072.7083333333333,26112.625,6.795833333333333,18.6525,284.77718333333337,6.241666666666666
2016-02-15,3669.5416666666665,1234.4166666666667,31521.708333333332,18.73625,30.233333333333334,281.8636375,5.1
2016-02-16,5028.916666666667,2382.9166666666665,32138.791666666668,32.702083333333334,43.689166666666665,279.90799557291666,3.225
2016-02-17,5266.166666666667,4206.375,32575.083333333332,37.6025,46.835,279.20801067708334,3.1083333333333334
2016-02-18,5817.447154471544,4764.276422764227,32582.121951219513,36.50813008130081,45.96658536585366,281.4429347052846,2.7642276422764227
2016-02-19,5207.166666666667,4847.458333333333,32135.875,37.9125,46.84916666666666,280.85111875,2.341666666666667
2016-02-20,3942.125,2796.125,28402.125,32.92041666666667,41.19958333333333,281.8522888020833,2.625
2016-02-21,4025.0416666666665,1191.5833333333333,26351.791666666668,24.32625,35.00875,283.4358140625,2.433333333333333
2016-02-22,5138.541666666667,3142.5833333333335,30640.458333333332,38.721250000000005,48.16041666666667,285.11435,1.8833333333333333
2016-02-23,3836.788617886179,2888.2357723577234,30678.829268292684,32.71219512195122,42.11081300813008,285.54821544715446,1.7642276422764227
2016-02-24,3573.7272727272725,2819.9173553719006,31078.76859504132,30.25818181818182,39.12297520661157,284.25083471074385,3.2231404958677685
2016-02-25,3435.125,2012.2916666666667,30804.791666666668,26.979166666666668,36.69958333333333,285.24476666666664,3.4833333333333334
2016-02-26,3212.8943089430895,2213.991869918699,31442.845528455284,24.577560975609757,34.03845528455284,283.441837398374,3.7398373983739837
2016-02-27,1909.296,1125.848,28955.592,5.8516,14.526399999999999,281.56926400000003,6.592
2016-02-28,1831.6666666666667,1191.3333333333333,26593.541666666668,6.922083333333333,14.754999999999999,283.4076833333333,4.45
2016-02-29,2760.4583333333335,1674.75,30435.416666666668,21.8,30.652916666666666,284.04766666666666,4.9
2016-03-01,3711.8333333333335,1153.75,24622.75,18.614166666666666,38.73458333333333,283.9895666666667,1.9
2016-03-02,4068.375,3445.2083333333335,30746.416666666668,32.966249999999995,32.87875,285.60239765625,3.591666666666667
2016-03-03,3803.8512396694214,1966.3057851239669,30639.578512396693,25.46776859504132,35.61041322314049,285.1506818181818,2.5867768595041323
2016-03-04,3198.96694214876,1030.892561983471,24726.30578512397,14.007024793388428,28.4101652892562,284.7009356921488,4.008264462809917
2016-03-05,3799.9024390243903,1181.7886178861788,27689.447154471545,27.045609756097562,20.01178861788618,283.3679115853659,4.650406504065041
2016-03-06,5026.677685950413,2695.1074380165287,28219.545454545456,40.27661157024794,22.766694214876033,282.4962479338843,2.9917355371900825
2016-03-07,4370.416666666667,3093.9166666666665,25672.416666666668,34.14416666666667,35.67666666666666,282.14697083333334,3.566666666666667
2016-03-08,6014.5,5613.458333333333,31436.083333333332,44.947916666666664,39.77583333333334,282.5396778645833,3.15
2016-03-09,5214.666666666667,5940.958333333333,28673.958333333332,42.82041666666667,30.665000000000003,282.55725182291667,4.25
2016-03-10,5879.327868852459,4581.040983606557,28158.45901639344,49.23270491803279,30.88606557377049,282.5779631147541,4.426229508196721
2016-03-11,9545.416666666666,5911.458333333333,28386.875,63.96,39.437083333333334,282.7345583333333,2.466666666666667
2016-03-12,5255.875,5760.541666666667,28017.583333333332,55.104166666666664,35.98833333333334,282.8680291666667,2.05
2016-03-13,3219.625,1114.375,25674.875,23.995416666666664,32.94833333333334,283.5110458333333,2.4916666666666667
2016-03-14,5193.708333333333,3597.5833333333335,31054.5,37.22416666666666,45.79833333333333,283.17726250000004,2.283333333333333
2016-03-15,5881.166666666667,4669.541666666667,31514.708333333332,41.49208333333333,49.04333333333333,283.55702916666667,1.975
2016-03-16,4002.214876033058,4066.4876033057853,31074.206611570247,35.405371900826445,42.71735537190083,284.11614876033053,2.553719008264463
2016-03-17,5388.833333333333,4816.083333333333,31141.458333333332,41.58625,48.617916666666666,283.6655958333333,2.075
2016-03-18,4965.289256198347,4891.785123966943,30742.355371900827,43.58057851239669,50.454710743801655,284.3791033057851,1.9834710743801653
2016-03-19,3820.52,4266.008,27222.672,37.45104,44.298,285.28344799999996,2.504
2016-03-20,3871.694214876033,3669.6776859504134,25313.628099173555,34.86479338842975,42.63636363636363,284.8395952995868,2.090909090909091
2016-03-21,4454.349593495935,4005.4146341463415,29938.47967479675,35.83089430894309,43.8290243902439,284.9684959349593,1.8780487804878048
2016-03-22,4004.6451612903224,3344.9274193548385,29745.362903225807,34.498387096774195,42.61524193548387,284.93192741935485,2.8870967741935485
2016-03-23,3358.4583333333335,1794.5,29211.375,29.894166666666667,38.385,284.8148333333333,2.941666666666667
2016-03-24,3320.75,1281.5416666666667,25376.291666666668,28.515,38.123333333333335,284.9825375,2.066666666666667
2016-03-25,3510.2295081967213,1115.967213114754,23614.680327868853,26.63688524590164,38.48532786885246,285.8247008196721,1.9918032786885247
2016-03-26,3302.5833333333335,1004.1666666666666,24480.833333333332,19.723333333333336,31.214583333333334,287.77275833333334,3.175
2016-03-27,2696.528925619835,965.2231404958678,23248.652892561982,12.751652892561983,23.70462809917355,287.56627272727275,3.669421487603306
2016-03-28,3025.7083333333335,1067.25,25912.583333333332,15.134583333333333,25.9875,287.62355,3.841666666666667
2016-03-29,3599.5,1644.875,28553.083333333332,31.21333333333333,40.49666666666667,289.39486666666664,2.95
2016-03-30,3444.75,1613.2083333333333,28575.375,30.15583333333333,38.873333333333335,288.0865,2.175
2016-03-31,3404.7083333333335,1167.5833333333333,28943.208333333332,22.225,31.711666666666666,286.09318046875,5.541666666666667
2016-04-01,4193.375,1889.375,28207.75,31.376666666666665,41.64208333333333,283.97293333333334,2.7333333333333334
2016-04-02,4468.083333333333,3692.375,30853.833333333332,34.405833333333334,34.56875,285.1489833333333,2.2666666666666666
2016-04-03,3198.375,1292.1666666666667,30711.291666666668,19.404166666666665,23.017916666666668,286.0344833333333,2.8833333333333333
2016-04-04,3929.424,1480.728,29684.136,28.341759999999997,36.40264,285.716368,2.936
2016-04-05,4402.033057851239,1541.719008264463,27897.12396694215,33.14132231404959,29.89669421487603,285.9523388429752,3.71900826446281
2016-04-06,4400.333333333333,1741.0833333333333,25334.125,39.04541666666667,36.812916666666666,287.32166666666666,2.2083333333333335
2016-04-07,5924.106557377049,5205.196721311476,30500.262295081968,41.61344262295082,32.348278688524594,287.5563032786885,2.557377049180328
2016-04-08,5138.875,5692.166666666667,31251.208333333332,43.124583333333334,29.527083333333334,285.5055916666667,3.6333333333333333
2016-04-09,5225.958333333333,5544.916666666667,27105.583333333332,42.17166666666667,25.681666666666665,286.61949999999996,2.7916666666666665
2016-04-10,7193.347107438017,4823.752066115702,28891.69421487603,52.94669421487603,18.416694214876035,286.8570165289256,3.909090909090909
2016-04-11,8989.123966942148,5560.677685950413,28795.12396694215,60.416363636363634,27.859256198347104,287.0742685950413,3.793388429752066
2016-04-12,3963.065573770492,4020.844262295082,26113.66393442623,46.11491803278688,30.921147540983608,287.60713524590165,3.319672131147541
2016-04-13,3789.25,1283.875,29285.75,22.62,31.395,288.80262500000003,4.108333333333333
2016-04-14,3621.2916666666665,1074.25,29170.708333333332,25.095000000000002,33.07625,289.48344166666664,2.8
2016-04-15,3665.2950819672133,1250.9590163934427,28859.352459016394,25.120983606557377,33.028196721311474,289.32901229508195,2.7540983606557377
2016-04-16,2829.5887096774195,1068.2903225806451,25849.33870967742,18.46532258064516,25.96709677419355,289.90270161290323,4.145161290322581
2016-04-17,3175.75,1054.5,23906.458333333332,19.430833333333332,28.694583333333334,288.9539833333334,3.158333333333333
2016-04-18,3728.4583333333335,1457.5,28367.791666666668,25.143333333333334,33.63291666666667,288.3949,2.4166666666666665
2016-04-19,3478.909836065574,1200.8524590163934,29191.713114754097,21.616475409836067,29.452540983606557,287.7833524590164,2.9344262295081966
2016-04-20,4239.169354838709,1318.0403225806451,29291.233870967742,29.055806451612902,37.52556451612903,288.2017741935484,3.903225806451613
2016-04-21,4471.75,1332.4166666666667,28849.291666666668,31.87875,40.208333333333336,288.1390916666667,2.4833333333333334
2016-04-22,5076.708333333333,1535.7083333333333,28408.666666666668,34.37833333333333,43.18625,287.38872083333337,1.575
2016-04-23,3192.8897637795276,1007.0708661417323,24967.543307086613,22.012440944881888,29.76236220472441,288.0976062992126,2.125984251968504
2016-04-24,2959.4166666666665,894.0,23102.333333333332,11.517916666666668,20.666666666666668,288.2570833333333,2.925
2016-04-25,3619.0833333333335,1298.375,28113.954545454544,26.461666666666666,35.295833333333334,287.5156625,2.4583333333333335
2016-04-26,3662.375,1687.2083333333333,28031.541666666668,30.214166666666664,38.080000000000005,288.58792109375,2.091666666666667
2016-04-27,4060.75,1988.375,28331.916666666668,32.40083333333333,40.23125,288.2337125,2.5833333333333335
2016-04-28,4118.177419354839,2103.0,28267.66935483871,31.706370967741936,39.72838709677419,287.0837200100807,2.4919354838709675
2016-04-29,3937.088,1719.296,27981.08,32.2836,39.81456,288.13592,1.752
2016-04-30,3257.3968253968255,1064.515873015873,24861.055555555555,24.38111111111111,31.93531746031746,288.0195238095238,2.857142857142857
2016-05-01,3794.7083333333335,1975.2916666666667,27942.625,32.755,23.3925,287.0790833333333,3.95
2016-05-02,4905.916666666667,4051.625,30859.208333333332,35.58208333333334,34.0175,288.48608333333334,2.933333333333333
2016-05-03,2490.3333333333335,1033.2083333333333,27695.125,11.545,34.74041666666667,290.59191666666663,2.6333333333333333
2016-05-04,3609.7916666666665,981.25,29997.916666666668,22.667083333333334,40.02833333333333,291.5870833333333,2.15
2016-05-05,4586.4049586776855,2250.380165289256,27853.462809917357,36.90132231404959,43.67892561983471,290.7780165289256,2.330578512396694
2016-05-06,4666.033057851239,1964.6446280991736,23697.314049586777,39.9300826446281,42.460743801652896,289.96404958677687,3.8512396694214877
2016-05-07,5511.2677165354335,5818.826771653543,31455.937007874014,41.502677165354335,27.351574803149607,289.83535433070864,3.4173228346456694
2016-05-08,4891.872180451128,4732.93984962406,30450.39097744361,41.71473684210527,16.329924812030075,288.7333082706767,4.496240601503759
2016-05-09,7452.007246376812,5959.949275362319,33208.02173913043,47.2695652173913,34.43384057971014,289.14971014492755,3.9782608695652173
2016-05-10,6195.919354838709,4769.9838709677415,28887.126050420167,50.80604838709677,39.06943548387097,288.68475806451613,2.911290322580645
2016-05-11,3984.05737704918,4273.9098360655735,25668.77049180328,50.53344262295082,36.86295081967213,289.03803278688525,3.1885245901639343
2016-05-12,8473.442622950819,5338.336065573771,29180.622950819674,58.434754098360656,32.971803278688526,289.12565573770496,3.8278688524590163
2016-05-13,4120.713114754099,1026.2295081967213,27889.926229508197,17.988852459016393,27.55729508196721,289.21942622950814,3.0245901639344264
2016-05-14,3427.75,778.9166666666666,24705.791666666668,10.955416666666668,21.090833333333332,290.4195833333333,2.6666666666666665
2016-05-15,3423.312,630.464,22417.6,10.88768,22.345200000000002,291.27903999999995,1.848
2016-05-16,3932.9166666666665,913.875,25564.291666666668,24.120833333333334,34.095416666666665,291.3415833333333,1.8
2016-05-17,4480.541666666667,1596.125,27163.708333333332,32.461666666666666,41.22875,291.79766666666666,2.033333333333333
2016-05-18,4577.446280991736,1663.1818181818182,27884.719008264463,31.121487603305788,39.6802479338843,292.6412396694215,3.0165289256198347
2016-05-19,4673.536585365854,1847.4146341463415,27803.268292682926,31.674390243902437,40.39430894308943,292.6934959349594,2.3739837398373984
2016-05-20,4315.583333333333,1673.5416666666667,27803.25,31.169583333333332,39.317083333333336,294.09616666666665,1.95
2016-05-21,3693.565573770492,775.0983606557377,24935.60655737705,19.3122131147541,28.505819672131146,293.84418032786886,2.8278688524590163
2016-05-22,3403.8429752066118,699.5123966942149,23076.214876033056,9.962479338842975,21.176446280991733,292.47619834710747,4.033057851239669
2016-05-23,4887.541666666667,1325.875,27188.458333333332,31.555416666666666,41.062083333333334,290.6718333333334,2.675
2016-05-24,4583.833333333333,1593.375,27750.291666666668,32.1125,40.61875,292.3549333333333,2.7666666666666666
2016-05-25,4903.666666666667,2212.6666666666665,28156.0,34.955000000000005,43.448750000000004,292.83316666666667,2.4583333333333335
2016-05-26,4556.708333333333,2113.9166666666665,28028.0,36.68625,44.39916666666667,292.7895958333333,2.566666666666667
2016-05-27,4471.375,1843.0,27962.791666666668,34.97416666666666,43.085,293.343775,2.441666666666667
2016-05-28,3501.272,837.536,24983.176,22.712079999999997,31.16144,292.423968,3.48
2016-05-29,3472.7622950819673,758.5819672131148,22784.081967213115,13.95032786885246,24.032704918032785,292.0390573770492,4.336065573770492
2016-05-30,4296.083333333333,1619.625,27215.25,35.86625,43.51083333333334,292.18295416666666,2.6666666666666665
2016-05-31,4453.166666666667,1890.625,27605.375,35.75708333333333,44.590833333333336,292.341025,2.9166666666666665
2016-06-01,3344.375,1356.375,24818.0,17.587083333333332,44.93125,292.84465,2.7
2016-06-02,3467.1666666666665,1384.0,27864.708333333332,26.24416666666667,47.18541666666667,293.36954583333335,1.7583333333333333
2016-06-03,2870.3333333333335,1029.375,25995.625,13.835833333333333,47.038333333333334,294.2426666666667,3.0833333333333335
2016-06-04,4535.901639344263,1019.8688524590164,29409.426229508197,29.09622950819672,46.16688524590164,293.4762295081967,1.8852459016393444
2016-06-05,4050.2083333333335,2090.6666666666665,27842.25,36.92166666666667,47.66833333333333,295.13283333333334,2.2416666666666667
2016-06-06,5730.916666666667,3314.625,28320.416666666668,43.99625,50.85125,295.7590833333333,2.375
2016-06-07,5638.666666666667,5649.833333333333,31558.541666666668,41.58416666666667,51.26625,297.1505833333333,1.9583333333333333
2016-06-08,4215.268292682927,2276.7154471544713,27277.642276422765,39.68691056910569,49.188048780487804,297.58369918699185,1.4796747967479675
2016-06-09,8535.833333333334,6146.416666666667,33715.833333333336,48.513749999999995,48.47166666666667,298.07835,1.5416666666666667
2016-06-10,7414.583333333333,5177.958333333333,28696.583333333332,51.68625,46.30583333333333,296.2985,2.066666666666667
2016-06-11,4524.125,3013.9166666666665,23809.916666666668,46.1725,45.90958333333333,295.18765833333333,1.9416666666666667
2016-06-12,8374.75,5762.25,26789.958333333332,61.912083333333335,43.96458333333333,296.1414083333333,1.4
2016-06-13,4930.416666666667,1605.7083333333333,29930.333333333332,35.702083333333334,43.64416666666667,297.432725,2.475
2016-06-14,4510.75,1511.1666666666667,30170.916666666668,36.52375,43.75208333333333,296.3181666666667,2.7083333333333335
2016-06-15,4589.0,998.2083333333334,29526.375,32.252500000000005,40.298750000000005,293.2795666666667,3.283333333333333
2016-06-16,4674.458333333333,1057.8333333333333,28104.291666666668,37.07333333333334,45.30916666666667,291.5409416666667,2.8666666666666667
2016-06-17,5160.125,2004.6666666666667,27923.75,43.80916666666667,51.104166666666664,291.9245583333333,2.2083333333333335
2016-06-18,4276.875,1408.0,25218.666666666668,34.19166666666667,42.54625,292.4733833333333,2.05
2016-06-19,4131.208333333333,1048.8333333333333,23420.166666666668,31.049583333333334,40.32833333333333,293.8732416666666,2.0
2016-06-20,4659.125,3154.9583333333335,28232.208333333332,41.39083333333333,48.763333333333335,295.6558166666666,1.6833333333333333
2016-06-21,5131.625,3558.7916666666665,29389.0,41.92541666666667,49.394999999999996,297.4427166666667,2.1333333333333333
2016-06-22,4674.625,3174.7916666666665,29777.041666666668,37.94375,45.62416666666666,298.2962,2.4916666666666667
2016-06-23,4996.083333333333,3283.125,29528.916666666668,39.067083333333336,46.72291666666667,297.66720833333335,2.316666666666667
2016-06-24,4573.875,2884.9583333333335,28104.0,37.69125,45.27833333333333,297.25105833333333,2.7416666666666667
2016-06-25,4353.916666666667,1496.0416666666667,26669.75,33.8075,41.544999999999995,297.01783333333333,2.6166666666666667
2016-06-26,3604.0,1258.375,24368.916666666668,25.229166666666668,33.87833333333334,295.9019166666667,2.725
2016-06-27,4684.166666666667,3886.625,29567.625,38.454166666666666,46.062916666666666,297.21425,2.2333333333333334
2016-06-28,5808.791666666667,5091.5,30811.458333333332,43.38666666666666,50.38375,297.9978333333333,2.658333333333333
2016-06-29,6204.916666666667,5448.041666666667,30767.416666666668,45.50083333333334,52.408750000000005,298.26174999999995,2.716666666666667
2016-06-30,6182.625,5193.666666666667,30633.75,42.75625,52.61833333333333,298.13008333333335,2.441666666666667
2016-07-01,3527.375,1424.5833333333333,30026.666666666668,28.596249999999998,49.83208333333334,298.0924166666667,2.175
2016-07-02,3151.900826446281,1143.2148760330579,25823.214876033056,16.88099173553719,45.02181818181818,298.08834710743804,1.9669421487603307
2016-07-03,4037.495867768595,1505.9173553719008,31769.30578512397,25.008677685950413,41.6698347107438,298.48074380165286,2.5371900826446283
2016-07-04,3853.0247933884298,1118.0330578512396,29050.512396694216,23.385371900826446,49.12842975206612,298.18685950413226,2.487603305785124
2016-07-05,3482.5416666666665,1275.8333333333333,25081.083333333332,22.433333333333334,48.82416666666666,298.668,2.341666666666667
2016-07-06,5656.631147540984,4806.0,29361.40163934426,45.525,49.0933606557377,299.229262295082,2.5901639344262297
2016-07-07,6334.487603305785,5755.975206611571,30897.93388429752,42.45495867768595,50.30504132231405,298.5792561983471,2.628099173553719
2016-07-08,4133.75,1877.2083333333333,25371.958333333332,34.07125,49.292500000000004,299.6745833333333,2.033333333333333
2016-07-09,8043.173913043478,6460.0,33301.34782608696,49.108333333333334,47.257083333333334,300.63125,2.058333333333333
2016-07-10,7860.041666666667,5516.333333333333,28011.75,54.28,45.089166666666664,301.22975,2.6
2016-07-11,7366.3442622950815,5219.6557377049185,28657.016393442624,58.97524590163934,49.78926229508197,299.9998360655738,2.622950819672131
2016-07-12,8098.666666666667,6062.125,29634.625,60.832499999999996,48.100833333333334,298.3739666666667,2.7583333333333333
2016-07-13,5534.06611570248,3884.115702479339,30878.01652892562,38.058181818181815,46.078512396694215,296.1910661157025,2.8595041322314048
2016-07-14,5285.791666666667,3233.7916666666665,30396.458333333332,37.077083333333334,45.25833333333333,295.67575000000005,2.5416666666666665
2016-07-15,5314.5,3239.2916666666665,29930.958333333332,39.13,46.774166666666666,296.004225,2.2333333333333334
2016-07-16,4811.416666666667,3122.4583333333335,26951.041666666668,39.511250000000004,45.4075,297.0359916666667,1.925
2016-07-17,4319.166666666667,3341.1666666666665,25142.916666666668,39.95333333333333,46.611250000000005,298.5686666666667,2.0083333333333333
2016-07-18,6005.375,5056.041666666667,30874.25,41.974583333333335,49.41791666666666,299.5051666666667,2.3833333333333333
2016-07-19,6428.125,5904.416666666667,31860.875,41.18208333333334,48.420833333333334,294.548,1.4
2016-07-20,6452.5,5956.958333333333,32401.0,42.04041666666667,49.204166666666666,295.1517,1.5583333333333333
2016-07-21,6600.916666666667,5976.166666666667,32311.625,43.663333333333334,50.577083333333334,298.8410333333333,2.25
2016-07-22,5185.276422764227,4601.59349593496,31393.447154471545,40.552439024390246,48.00276422764228,298.17447154471546,3.065040650406504
2016-07-23,4121.338842975207,2879.0,27366.438016528926,38.80380165289257,44.62297520661157,298.0247107438016,2.5702479338842976
2016-07-24,4175.833333333333,2814.3333333333335,25346.25,37.63125,43.72166666666667,299.26933333333335,2.425
2016-07-25,5705.583333333333,4378.916666666667,29667.333333333332,40.298750000000005,47.74,300.37941666666666,2.3583333333333334
2016-07-26,6081.625,4807.333333333333,32264.083333333332,40.904583333333335,48.117916666666666,300.66725,2.525
2016-07-27,6211.083333333333,4841.291666666667,32273.125,41.71791666666666,48.75833333333333,299.91324999999995,2.6416666666666666
2016-07-28,6687.291666666667,5094.083333333333,32272.875,42.64333333333333,49.669999999999995,299.82275000000004,2.183333333333333
2016-07-29,6670.041666666667,5459.75,31991.291666666668,44.283750000000005,51.46083333333333,300.5075833333333,2.4583333333333335
2016-07-30,4925.099173553719,4282.93388429752,28514.553719008265,40.13181818181818,46.094628099173555,300.30454545454546,2.8595041322314048
2016-07-31,3758.4146341463415,3196.1544715447153,26101.040650406503,35.14861788617886,42.804959349593496,299.44065040650406,2.3983739837398375
2016-08-01,3622.25,1595.5,29907.125,33.669583333333335,48.85041666666667,299.2685,2.433333333333333
2016-08-02,3921.9166666666665,1558.8333333333333,30536.5,29.75,48.45458333333333,299.9050833333333,2.325
2016-08-03,4456.458333333333,2005.9583333333333,31747.541666666668,29.857916666666664,50.74791666666667,300.08927500000004,2.183333333333333
2016-08-04,3675.4583333333335,1159.125,29104.833333333332,19.805,48.49458333333334,300.10543333333334,1.8416666666666666
2016-08-05,2954.2083333333335,1155.5833333333333,23473.625,8.159166666666668,46.845,298.1900833333333,2.0416666666666665
2016-08-06,5673.5,4648.666666666667,30040.875,42.93416666666666,44.942083333333336,298.6471666666667,1.825
2016-08-07,6206.5,5057.166666666667,31203.583333333332,41.52708333333333,40.55375,299.21685833333333,1.7416666666666667
2016-08-08,5154.5,2818.1666666666665,29684.041666666668,42.74333333333333,48.600833333333334,299.50176666666664,1.5166666666666666
2016-08-09,6616.25,6319.375,31472.958333333332,45.31875,45.04375,297.46180833333335,2.3916666666666666
2016-08-10,4866.916666666667,5335.0,25299.958333333332,48.412083333333335,43.323750000000004,295.300675,2.225
2016-08-11,6547.375,5468.125,29882.625,55.166666666666664,46.38416666666667,295.8877333333333,2.1333333333333333
2016-08-12,4725.166666666667,5467.5,26266.583333333332,53.58875,48.72666666666667,297.5661166666667,1.85
2016-08-13,3962.0416666666665,3072.4166666666665,26027.625,41.151666666666664,47.104166666666664,298.68015833333334,1.6416666666666666
2016-08-14,3946.7916666666665,2349.0416666666665,24074.583333333332,38.75666666666667,46.12291666666667,298.96707499999997,1.45
2016-08-15,4478.541666666667,2609.875,24839.958333333332,41.99875,48.75791666666667,299.005875,1.6333333333333333
2016-08-16,5616.083333333333,4608.875,28567.875,44.65,51.23166666666667,298.84855,1.7416666666666667
2016-08-17,5596.75,5037.666666666667,29076.041666666668,43.221250000000005,49.763749999999995,299.0287916666667,1.775
2016-08-18,5668.083333333333,5220.541666666667,29546.25,43.715,49.985,298.51815,1.45
2016-08-19,5535.875,5141.666666666667,29745.916666666668,42.43083333333333,49.075,298.98243333333335,1.5916666666666666
2016-08-20,4642.0,2652.75,27286.833333333332,38.44375,45.58625,298.5465666666667,2.158333333333333
2016-08-21,4141.416666666667,2566.7083333333335,24922.958333333332,37.18666666666666,44.56916666666667,297.84691666666663,2.533333333333333
2016-08-22,5326.916666666667,5110.166666666667,30110.791666666668,41.6625,48.026666666666664,299.61283333333336,2.0083333333333333
2016-08-23,5396.833333333333,5226.583333333333,30711.5,41.37125,48.069583333333334,300.3215833333333,2.15
2016-08-24,4420.333333333333,5128.5,30627.208333333332,41.770833333333336,48.127500000000005,299.74961666666667,2.125
2016-08-25,4626.208333333333,4995.25,30424.791666666668,41.36833333333333,47.65208333333333,300.0864166666667,2.3
2016-08-26,4890.25,5445.583333333333,30348.583333333332,42.086666666666666,48.07041666666667,299.79625000000004,2.075
2016-08-27,4159.75,5355.5,27512.333333333332,41.22791666666667,47.254583333333336,300.26800000000003,2.6
2016-08-28,3858.7438016528927,4575.380165289256,26047.02479338843,40.23355371900826,47.02942148760331,299.6420661157025,2.3884297520661155
